Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Max Temp,Min Temp,Humidity Min,Humidity Max,Humidity Range
24015,1.151405372,Natore,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
3609,0.9614851759,Netrokona,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
4312,0.8267625232,Nilphamari,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
99075,0.8683017916,Noakhali,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
59351,0.8480733265,Pabna,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
6020,1.027408638,Panchagar,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
83287,1.017097506,Patuakhali,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
33909,0.948538736,Pirojpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
6411,0.6995788489,Rajbari,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
108931,1.151600554,Rajshahi,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
14523,0.6259725952,Rangamati,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
63967,1.11011928,Rangpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
19706,1.143306607,Satkhira,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
30842,0.9831074509,Shariatpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
12847,0.948859656,Sherpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
25932,1.043884004,Sirajganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
50522,1.088654448,Sunamganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
183424,1.07249324,Sylhet,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
2964,0.866734143,Tangail,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
61148,1.07875973,Thakurgaon,Kharif 1,26.0,72.5,Aus,Mar,Apr to  july,Aug,40,12.0,60,85,25
2077,4.158401541,Bagerhat,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
3830,4.812010444,Bandarban,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
305,4.580327869,Barguna,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1760,3.284659091,Barishal,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
563,3.621669627,Bhola,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
2572,7.9062986,Bogura,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
269,3.828996283,Brahmanbaria,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
990,5.182828283,Chandpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
419,8.102625298,Chapai Nawabganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
2961,4.901384667,Chattogram,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1813,9.927744071,Chuadanga,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
854,2.710772834,CoxsBazar,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
849,4.628975265,Cumilla,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
588,6.930272109,Dhaka,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
2772,10.43001443,Dinajpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
202,3.089108911,Faridpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
483,4.461697723,Feni,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
3459,18.04191963,Gaibandha,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1499,6.112741828,Gazipur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
909,5.922992299,Gopalganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
279,2.777777778,Habiganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1324,5.530966767,Jamalpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1973,5.144450076,Jashore,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
2910,3.264604811,Jhallokati,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
8152,6.176521099,Jhenaidah,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
416,7.34375,Joypurhat,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
7462,3.610024122,Khagrachari,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
305,16.79672131,Khulna,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1536,7.524088542,Kishoreganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
520,10.18461538,Kurigram,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1760,21.00113636,Kushtia,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
3250,3.825230769,Lakshmipur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
277,10.83393502,Lalmonirhat,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1584,7.698863636,Madaripur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
563,26.32149201,Magura,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
601,3.271214642,Manikganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
2432,15.37787829,Meherpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
269,5.289962825,Moulvibazar,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
170,3.805882353,Munshiganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
5325,6.798122066,Mymensingh,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1631,8.50030656,Naogaon,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
638,6.887147335,Narail,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
195,5.128205128,Narayanganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
3677,6.819146043,Narsingdi,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
856,16.77570093,Natore,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
804,5.706467662,Netrokona,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
439,8.364464692,Nilphamari,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1212,2.882013201,Noakhali,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
756,7.35978836,Pabna,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
402,12.6119403,Panchagar,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
561,3.360071301,Patuakhali,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
2786,4.829145729,Pirojpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1071,5.843137255,Rajbari,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
4672,10.23587329,Rajshahi,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
9230,4.629902492,Rangamati,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
2321,5.618698837,Rangpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
995,6.271356784,Satkhira,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
413,3.784503632,Shariatpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
623,5.585874799,Sherpur,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
583,7.468267581,Sirajganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
325,5.996923077,Sunamganj,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
855,3.907602339,Sylhet,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
11391,7.752962865,Tangail,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
1161,5.043066322,Thakurgaon,Rabi,25.0,80.0,Banana,Jan,Jan  to  Jan,Jan,35,15.0,75,85,10
457,1.192560175,Bagerhat,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
318,1.301886792,Bandarban,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
89,1.449438202,Barguna,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
325,1.347692308,Barishal,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
243,1.962962963,Bhola,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
296,2.043918919,Bogura,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
207,1.555555556,Brahmanbaria,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
82,0.6463414634,Chandpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
85,1.117647059,Chapai Nawabganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
1497,1.936539746,Chattogram,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
638,2.484326019,Chuadanga,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
304,2.029605263,CoxsBazar,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
440,1.995454545,Cumilla,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
587,1.574105622,Dhaka,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
267,1.168539326,Dinajpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
241,1.564315353,Faridpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
115,1.07826087,Feni,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
153,1.209150327,Gaibandha,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
253,1.150197628,Gazipur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
195,1.794871795,Gopalganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
215,3.56744186,Habiganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
253,1.529644269,Jamalpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
590,2.462711864,Jashore,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
180,1.033333333,Jhallokati,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
313,2.418530351,Jhenaidah,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
97,1.515463918,Joypurhat,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
971,2.276004119,Khagrachari,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
292,1.410958904,Khulna,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
160,1.65625,Kishoreganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
218,1.458715596,Kurigram,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
185,3.794594595,Kushtia,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
161,2.254658385,Lakshmipur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
163,1.190184049,Lalmonirhat,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
67,2.955223881,Madaripur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
59,2.237288136,Magura,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
194,1.458762887,Manikganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
102,5.284313725,Meherpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
355,2.490140845,Moulvibazar,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
100,1.68,Munshiganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
566,2.153710247,Mymensingh,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
153,1.176470588,Naogaon,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
184,2.380434783,Narail,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
154,1.077922078,Narayanganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
289,1.588235294,Narsingdi,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
402,1.099502488,Natore,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
125,1.536,Netrokona,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
156,2.121794872,Nilphamari,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
284,2.408450704,Noakhali,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
224,1.205357143,Pabna,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
373,3.222520107,Panchagar,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
85,1.141176471,Patuakhali,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
143,1.132867133,Pirojpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
277,2.415162455,Rajbari,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
245,3.281632653,Rajshahi,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
663,1.39668175,Rangamati,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
350,1.425714286,Rangpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
307,1.631921824,Satkhira,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
89,1.730337079,Shariatpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
140,1.514285714,Sherpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
125,1.52,Sirajganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
82,2.134146341,Sunamganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
409,1.860635697,Sylhet,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
213,1.469483568,Tangail,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
166,1.415662651,Thakurgaon,Kharif 2,25.0,72.5,Barbati,Sep,Oct  to  Dec,Dec to Apr,30,20.0,60,85,25
527,2.055028463,Bagerhat,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
566,1.768551237,Bandarban,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
231,1.45021645,Barguna,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
576,2.057291667,Barishal,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
660,3.53030303,Bhola,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1276,3.340909091,Bogura,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
932,2.579399142,Brahmanbaria,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
724,3.128453039,Chandpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
231,2.186147186,Chapai Nawabganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
3745,3.615220294,Chattogram,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
776,1.981958763,Chuadanga,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
605,2.631404959,CoxsBazar,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1823,3.019199122,Cumilla,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1416,3.037429379,Dhaka,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
635,1.88503937,Dinajpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
496,1.816532258,Faridpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
319,1.639498433,Feni,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
373,2.131367292,Gaibandha,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1129,1.568644818,Gazipur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
331,2.607250755,Gopalganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1426,3.512622721,Habiganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1239,2.015334948,Jamalpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
2779,3.338611011,Jashore,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
709,1.696755994,Jhallokati,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1576,4.381979695,Jhenaidah,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
219,3.03196347,Joypurhat,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
728,2.129120879,Khagrachari,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
586,3.737201365,Khulna,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1192,3.339765101,Kishoreganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
370,1.608108108,Kurigram,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
669,2.92077728,Kushtia,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
769,1.357607282,Lakshmipur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
251,2.6812749,Lalmonirhat,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
325,3.135384615,Madaripur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
186,3.413978495,Magura,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
819,5.078144078,Manikganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
669,8.476831091,Meherpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
449,2.902004454,Moulvibazar,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
551,1.843920145,Munshiganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
2127,2.968500235,Mymensingh,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
817,3.335373317,Naogaon,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
360,3.352777778,Narail,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
785,2.597452229,Narayanganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
2661,4.383690342,Narsingdi,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
560,2.371428571,Natore,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
595,2.645378151,Netrokona,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
400,2.9675,Nilphamari,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1139,1.762949956,Noakhali,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
718,2.777158774,Pabna,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
463,2.98488121,Panchagar,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
187,0.9090909091,Patuakhali,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
326,1.77607362,Pirojpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
468,2.446581197,Rajbari,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1097,3.835004558,Rajshahi,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
634,1.430599369,Rangamati,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
544,1.709558824,Rangpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
689,2.534107402,Satkhira,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
398,2.180904523,Shariatpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
533,3.150093809,Sherpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
490,2.259183673,Sirajganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1620,8.634567901,Sunamganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
2305,2.321475054,Sylhet,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
1887,1.815050344,Tangail,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
376,2.321808511,Thakurgaon,Kharif 1,16.0,67.5,Beans,Jun,Jul to  Nov,Nov  to Apr,22,10.0,60,75,15
